SrcAddr,-1_5.0,-1_2.0,-1_0.0,-1_3.0,-1_4.0,-1_1.0,label
109.252.89.156,20.0,0.0,0.0,0.0,0.0,0.0,0
109.252.89.76,20.0,0.0,0.0,0.0,0.0,0.0,0
109.253.178.196,20.0,0.0,0.0,0.0,0.0,0.0,0
109.253.188.215,20.0,0.0,0.0,0.0,0.0,0.0,0
109.253.244.57,20.0,0.0,0.0,0.0,0.0,0.0,0
109.254.48.73,20.0,0.0,0.0,0.0,0.0,0.0,0
109.254.49.18,20.0,0.0,0.0,0.0,0.0,0.0,0
109.254.49.7,20.0,0.0,0.0,0.0,0.0,0.0,0
109.254.87.75,20.0,0.0,0.0,0.0,0.0,0.0,0
109.254.94.3,20.0,0.0,0.0,0.0,0.0,0.0,0
109.255.141.135,20.0,0.0,0.0,0.0,0.0,0.0,0
109.255.196.183,20.0,0.0,0.0,0.0,0.0,0.0,0
109.255.42.160,20.0,0.0,0.0,0.0,0.0,0.0,0
109.255.46.253,20.0,0.0,0.0,0.0,0.0,0.0,0
109.255.50.249,20.0,0.0,0.0,0.0,0.0,0.0,0
109.255.56.113,20.0,0.0,0.0,0.0,0.0,0.0,0
109.255.58.77,20.0,0.0,0.0,0.0,0.0,0.0,0
109.255.77.117,20.0,0.0,0.0,0.0,0.0,0.0,0
109.3.142.2,20.0,0.0,0.0,0.0,0.0,0.0,0
109.35.52.47,20.0,0.0,0.0,0.0,0.0,0.0,0
109.40.133.139,20.0,0.0,0.0,0.0,0.0,0.0,0
109.40.182.128,20.0,0.0,0.0,0.0,0.0,0.0,0
109.42.255.206,20.0,0.0,0.0,0.0,0.0,0.0,0
109.44.120.245,20.0,0.0,0.0,0.0,0.0,0.0,0
109.44.192.150,20.0,0.0,0.0,0.0,0.0,0.0,0
109.45.155.73,20.0,0.0,0.0,0.0,0.0,0.0,0
109.45.231.147,20.0,0.0,0.0,0.0,0.0,0.0,0
109.46.221.170,20.0,0.0,0.0,0.0,0.0,0.0,0
109.46.67.56,20.0,0.0,0.0,0.0,0.0,0.0,0
109.46.93.159,20.0,0.0,0.0,0.0,0.0,0.0,0
109.47.247.16,20.0,0.0,0.0,0.0,0.0,0.0,0
109.47.27.3,20.0,0.0,0.0,0.0,0.0,0.0,0
109.52.109.189,20.0,0.0,0.0,0.0,0.0,0.0,0
109.52.172.116,20.0,0.0,0.0,0.0,0.0,0.0,0
109.52.188.166,20.0,0.0,0.0,0.0,0.0,0.0,0
109.53.161.108,20.0,0.0,0.0,0.0,0.0,0.0,0
109.53.33.88,20.0,0.0,0.0,0.0,0.0,0.0,0
109.53.35.102,20.0,0.0,0.0,0.0,0.0,0.0,0
109.53.37.213,20.0,0.0,0.0,0.0,0.0,0.0,0
109.54.111.104,20.0,0.0,0.0,0.0,0.0,0.0,0
109.54.140.72,20.0,0.0,0.0,0.0,0.0,0.0,0
109.54.238.68,20.0,0.0,0.0,0.0,0.0,0.0,0
109.55.192.18,20.0,0.0,0.0,0.0,0.0,0.0,0
109.56.216.248,20.0,0.0,0.0,0.0,0.0,0.0,0
109.58.130.243,20.0,0.0,0.0,0.0,0.0,0.0,0
109.58.166.192,20.0,0.0,0.0,0.0,0.0,0.0,0
109.58.22.166,20.0,0.0,0.0,0.0,0.0,0.0,0
109.58.86.248,20.0,0.0,0.0,0.0,0.0,0.0,0
109.59.130.91,20.0,0.0,0.0,0.0,0.0,0.0,0
109.60.192.3,20.0,0.0,0.0,0.0,0.0,0.0,0
109.60.192.36,20.0,0.0,0.0,0.0,0.0,0.0,0
109.60.196.228,20.0,0.0,0.0,0.0,0.0,0.0,0
109.60.25.185,20.0,0.0,0.0,0.0,0.0,0.0,0
109.60.250.97,20.0,0.0,0.0,0.0,0.0,0.0,0
109.61.136.64,20.0,0.0,0.0,0.0,0.0,0.0,0
109.61.166.119,20.0,0.0,0.0,0.0,0.0,0.0,0
109.61.192.144,20.0,0.0,0.0,0.0,0.0,0.0,0
109.61.230.218,20.0,0.0,0.0,0.0,0.0,0.0,0
109.61.50.28,20.0,0.0,0.0,0.0,0.0,0.0,0
109.62.146.231,20.0,0.0,0.0,0.0,0.0,0.0,0
109.62.151.184,20.0,0.0,0.0,0.0,0.0,0.0,0
109.62.171.61,20.0,0.0,0.0,0.0,0.0,0.0,0
109.62.210.27,20.0,0.0,0.0,0.0,0.0,0.0,0
109.62.215.222,20.0,0.0,0.0,0.0,0.0,0.0,0
109.63.13.203,20.0,0.0,0.0,0.0,0.0,0.0,0
109.63.166.25,20.0,0.0,0.0,0.0,0.0,0.0,0
109.63.208.143,20.0,0.0,0.0,0.0,0.0,0.0,0
109.63.228.108,20.0,0.0,0.0,0.0,0.0,0.0,0
109.63.228.14,20.0,0.0,0.0,0.0,0.0,0.0,0
109.64.107.221,20.0,0.0,0.0,0.0,0.0,0.0,0
109.64.113.226,20.0,0.0,0.0,0.0,0.0,0.0,0
109.64.118.115,20.0,0.0,0.0,0.0,0.0,0.0,0
109.64.12.131,20.0,0.0,0.0,0.0,0.0,0.0,0
109.64.16.42,20.0,0.0,0.0,0.0,0.0,0.0,0
109.64.203.201,20.0,0.0,0.0,0.0,0.0,0.0,0
109.64.204.146,20.0,0.0,0.0,0.0,0.0,0.0,0
109.64.218.185,20.0,0.0,0.0,0.0,0.0,0.0,0
109.64.234.19,20.0,0.0,0.0,0.0,0.0,0.0,0
109.64.242.234,20.0,0.0,0.0,0.0,0.0,0.0,0
109.64.26.163,20.0,0.0,0.0,0.0,0.0,0.0,0
109.64.27.135,20.0,0.0,0.0,0.0,0.0,0.0,0
109.64.45.105,20.0,0.0,0.0,0.0,0.0,0.0,0
109.65.105.144,20.0,0.0,0.0,0.0,0.0,0.0,0
109.65.110.38,20.0,0.0,0.0,0.0,0.0,0.0,0
109.65.184.235,20.0,0.0,0.0,0.0,0.0,0.0,0
109.65.212.193,20.0,0.0,0.0,0.0,0.0,0.0,0
109.65.217.12,20.0,0.0,0.0,0.0,0.0,0.0,0
109.65.239.159,20.0,0.0,0.0,0.0,0.0,0.0,0
109.65.4.196,20.0,0.0,0.0,0.0,0.0,0.0,0
109.65.7.49,20.0,0.0,0.0,0.0,0.0,0.0,0
109.66.105.252,20.0,0.0,0.0,0.0,0.0,0.0,0
109.66.122.112,20.0,0.0,0.0,0.0,0.0,0.0,0
109.66.15.11,20.0,0.0,0.0,0.0,0.0,0.0,0
109.66.211.231,20.0,0.0,0.0,0.0,0.0,0.0,0
109.66.213.218,20.0,0.0,0.0,0.0,0.0,0.0,0
109.66.216.51,20.0,0.0,0.0,0.0,0.0,0.0,0
109.66.24.114,20.0,0.0,0.0,0.0,0.0,0.0,0
109.66.26.214,20.0,0.0,0.0,0.0,0.0,0.0,0
109.67.195.223,20.0,0.0,0.0,0.0,0.0,0.0,0
109.67.203.88,20.0,0.0,0.0,0.0,0.0,0.0,0
109.67.211.137,20.0,0.0,0.0,0.0,0.0,0.0,0
109.67.213.167,20.0,0.0,0.0,0.0,0.0,0.0,0
109.67.41.248,20.0,0.0,0.0,0.0,0.0,0.0,0
109.67.6.99,20.0,0.0,0.0,0.0,0.0,0.0,0
109.67.8.215,20.0,0.0,0.0,0.0,0.0,0.0,0
109.68.196.37,20.0,0.0,0.0,0.0,0.0,0.0,0
109.68.43.238,20.0,0.0,0.0,0.0,0.0,0.0,0
109.69.210.254,20.0,0.0,0.0,0.0,0.0,0.0,0
109.69.7.244,20.0,0.0,0.0,0.0,0.0,0.0,0
109.70.190.6,20.0,0.0,0.0,0.0,0.0,0.0,0
109.70.66.186,20.0,0.0,0.0,0.0,0.0,0.0,0
109.70.68.119,20.0,0.0,0.0,0.0,0.0,0.0,0
109.71.144.67,20.0,0.0,0.0,0.0,0.0,0.0,0
109.71.206.20,20.0,0.0,0.0,0.0,0.0,0.0,0
109.71.31.2,20.0,0.0,0.0,0.0,0.0,0.0,0
109.72.210.157,20.0,0.0,0.0,0.0,0.0,0.0,0
109.72.5.162,20.0,0.0,0.0,0.0,0.0,0.0,0
109.72.73.162,20.0,0.0,0.0,0.0,0.0,0.0,0
109.72.73.233,20.0,0.0,0.0,0.0,0.0,0.0,0
109.73.101.175,20.0,0.0,0.0,0.0,0.0,0.0,0
109.73.3.78,20.0,0.0,0.0,0.0,0.0,0.0,0
109.73.36.250,20.0,0.0,0.0,0.0,0.0,0.0,0
109.74.128.141,20.0,0.0,0.0,0.0,0.0,0.0,0
109.74.148.232,20.0,0.0,0.0,0.0,0.0,0.0,0
109.74.51.5,20.0,0.0,0.0,0.0,0.0,0.0,0
109.75.196.181,20.0,0.0,0.0,0.0,0.0,0.0,0
109.76.124.199,20.0,0.0,0.0,0.0,0.0,0.0,0
109.76.165.214,20.0,0.0,0.0,0.0,0.0,0.0,0
109.76.171.221,20.0,0.0,0.0,0.0,0.0,0.0,0
109.76.175.13,20.0,0.0,0.0,0.0,0.0,0.0,0
109.76.234.252,20.0,0.0,0.0,0.0,0.0,0.0,0
109.76.48.164,20.0,0.0,0.0,0.0,0.0,0.0,0
109.76.59.200,20.0,0.0,0.0,0.0,0.0,0.0,0
109.76.9.251,20.0,0.0,0.0,0.0,0.0,0.0,0
109.77.103.235,20.0,0.0,0.0,0.0,0.0,0.0,0
109.77.108.231,20.0,0.0,0.0,0.0,0.0,0.0,0
109.77.118.218,20.0,0.0,0.0,0.0,0.0,0.0,0
109.77.122.26,20.0,0.0,0.0,0.0,0.0,0.0,0
109.77.199.241,20.0,0.0,0.0,0.0,0.0,0.0,0
109.77.241.68,20.0,0.0,0.0,0.0,0.0,0.0,0
109.77.37.12,20.0,0.0,0.0,0.0,0.0,0.0,0
109.77.5.48,20.0,0.0,0.0,0.0,0.0,0.0,0
109.77.75.161,20.0,0.0,0.0,0.0,0.0,0.0,0
109.77.81.14,20.0,0.0,0.0,0.0,0.0,0.0,0
109.77.99.151,20.0,0.0,0.0,0.0,0.0,0.0,0
109.78.119.124,20.0,0.0,0.0,0.0,0.0,0.0,0
109.78.248.233,20.0,0.0,0.0,0.0,0.0,0.0,0
109.78.74.249,20.0,0.0,0.0,0.0,0.0,0.0,0
109.8.98.49,20.0,0.0,0.0,0.0,0.0,0.0,0
109.80.129.8,20.0,0.0,0.0,0.0,0.0,0.0,0
109.80.132.47,20.0,0.0,0.0,0.0,0.0,0.0,0
109.80.151.182,20.0,0.0,0.0,0.0,0.0,0.0,0
109.80.178.50,20.0,0.0,0.0,0.0,0.0,0.0,0
109.80.196.126,20.0,0.0,0.0,0.0,0.0,0.0,0
109.80.201.185,20.0,0.0,0.0,0.0,0.0,0.0,0
109.80.230.103,20.0,0.0,0.0,0.0,0.0,0.0,0
109.80.252.136,20.0,0.0,0.0,0.0,0.0,0.0,0
109.80.3.135,20.0,0.0,0.0,0.0,0.0,0.0,0
109.80.33.70,20.0,0.0,0.0,0.0,0.0,0.0,0
109.80.37.173,20.0,0.0,0.0,0.0,0.0,0.0,0
109.80.4.208,20.0,0.0,0.0,0.0,0.0,0.0,0
109.80.44.143,20.0,0.0,0.0,0.0,0.0,0.0,0
109.80.47.53,20.0,0.0,0.0,0.0,0.0,0.0,0
109.80.64.30,20.0,0.0,0.0,0.0,0.0,0.0,0
109.80.67.179,20.0,0.0,0.0,0.0,0.0,0.0,0
109.84.0.20,20.0,0.0,0.0,0.0,0.0,0.0,0
109.84.0.5,20.0,0.0,0.0,0.0,0.0,0.0,0
109.86.131.204,20.0,0.0,0.0,0.0,0.0,0.0,0
109.86.147.44,20.0,0.0,0.0,0.0,0.0,0.0,0
109.86.151.139,20.0,0.0,0.0,0.0,0.0,0.0,0
109.86.153.101,20.0,0.0,0.0,0.0,0.0,0.0,0
109.86.166.72,20.0,0.0,0.0,0.0,0.0,0.0,0
109.86.213.18,20.0,0.0,0.0,0.0,0.0,0.0,0
109.86.219.228,20.0,0.0,0.0,0.0,0.0,0.0,0
109.86.25.34,20.0,0.0,0.0,0.0,0.0,0.0,0
109.86.254.90,20.0,0.0,0.0,0.0,0.0,0.0,0
109.86.36.134,20.0,0.0,0.0,0.0,0.0,0.0,0
109.86.53.204,20.0,0.0,0.0,0.0,0.0,0.0,0
109.86.66.247,20.0,0.0,0.0,0.0,0.0,0.0,0
109.86.85.164,20.0,0.0,0.0,0.0,0.0,0.0,0
109.86.95.180,20.0,0.0,0.0,0.0,0.0,0.0,0
109.86.95.232,20.0,0.0,0.0,0.0,0.0,0.0,0
109.87.0.151,20.0,0.0,0.0,0.0,0.0,0.0,0
109.87.0.248,20.0,0.0,0.0,0.0,0.0,0.0,0
109.87.113.114,20.0,0.0,0.0,0.0,0.0,0.0,0
109.87.16.40,20.0,0.0,0.0,0.0,0.0,0.0,0
109.87.161.80,20.0,0.0,0.0,0.0,0.0,0.0,0
109.87.182.87,20.0,0.0,0.0,0.0,0.0,0.0,0
109.87.196.126,20.0,0.0,0.0,0.0,0.0,0.0,0
109.87.204.251,20.0,0.0,0.0,0.0,0.0,0.0,0
109.87.206.197,20.0,0.0,0.0,0.0,0.0,0.0,0
109.87.236.232,20.0,0.0,0.0,0.0,0.0,0.0,0
109.87.39.94,20.0,0.0,0.0,0.0,0.0,0.0,0
109.87.72.6,20.0,0.0,0.0,0.0,0.0,0.0,0
109.87.77.60,20.0,0.0,0.0,0.0,0.0,0.0,0
109.88.35.70,20.0,0.0,0.0,0.0,0.0,0.0,0
109.88.40.107,20.0,0.0,0.0,0.0,0.0,0.0,0
