SrcAddr,-1_0.0,-1_3.0,-1_5.0,-1_2.0,-1_1.0,-1_4.0,label
107.45.133.58,0.0,0.0,0.0,10.0,0.0,0.0,0
107.45.239.78,0.0,0.0,0.0,10.0,0.0,0.0,0
107.46.120.50,0.0,0.0,0.0,10.0,0.0,0.0,0
107.46.224.116,0.0,0.0,0.0,10.0,0.0,0.0,0
107.48.207.107,0.0,0.0,0.0,10.0,0.0,0.0,0
107.49.238.168,0.0,0.0,0.0,10.0,0.0,0.0,0
107.49.25.9,0.0,0.0,0.0,10.0,0.0,0.0,0
107.5.136.107,0.0,0.0,0.0,10.0,0.0,0.0,0
107.5.141.112,0.0,0.0,0.0,10.0,0.0,0.0,0
107.5.145.85,0.0,0.0,0.0,10.0,0.0,0.0,0
107.5.177.161,0.0,0.0,0.0,10.0,0.0,0.0,0
107.5.197.220,0.0,0.0,0.0,10.0,0.0,0.0,0
107.5.213.34,0.0,0.0,0.0,10.0,0.0,0.0,0
107.5.245.220,0.0,0.0,0.0,10.0,0.0,0.0,0
107.5.36.243,0.0,0.0,0.0,10.0,0.0,0.0,0
107.5.36.70,0.0,0.0,0.0,10.0,0.0,0.0,0
107.5.40.123,0.0,0.0,0.0,10.0,0.0,0.0,0
107.5.44.27,0.0,0.0,0.0,10.0,0.0,0.0,0
107.5.73.163,0.0,0.0,0.0,10.0,0.0,0.0,0
107.51.241.118,0.0,0.0,0.0,10.0,0.0,0.0,0
107.53.211.214,0.0,0.0,0.0,10.0,0.0,0.0,0
107.53.84.8,0.0,0.0,0.0,10.0,0.0,0.0,0
107.55.93.142,0.0,0.0,0.0,10.0,0.0,0.0,0
107.56.214.179,0.0,0.0,0.0,10.0,0.0,0.0,0
107.57.91.212,0.0,0.0,0.0,10.0,0.0,0.0,0
107.60.100.139,0.0,0.0,0.0,10.0,0.0,0.0,0
107.60.141.83,0.0,0.0,0.0,10.0,0.0,0.0,0
107.60.26.78,0.0,0.0,0.0,10.0,0.0,0.0,0
107.61.170.12,0.0,0.0,0.0,10.0,0.0,0.0,0
107.61.233.136,0.0,0.0,0.0,10.0,0.0,0.0,0
107.62.6.85,0.0,0.0,0.0,10.0,0.0,0.0,0
107.63.1.143,0.0,0.0,0.0,10.0,0.0,0.0,0
107.63.141.38,0.0,0.0,0.0,10.0,0.0,0.0,0
107.63.186.36,0.0,0.0,0.0,10.0,0.0,0.0,0
107.63.19.200,0.0,0.0,0.0,10.0,0.0,0.0,0
107.63.192.149,0.0,0.0,0.0,10.0,0.0,0.0,0
107.63.246.175,0.0,0.0,0.0,10.0,0.0,0.0,0
107.8.126.210,0.0,0.0,0.0,10.0,0.0,0.0,0
107.8.136.83,0.0,0.0,0.0,10.0,0.0,0.0,0
107.8.195.65,0.0,0.0,0.0,10.0,0.0,0.0,0
107.8.206.20,0.0,0.0,0.0,10.0,0.0,0.0,0
107.8.208.119,0.0,0.0,0.0,10.0,0.0,0.0,0
107.8.217.105,0.0,0.0,0.0,10.0,0.0,0.0,0
107.8.241.148,0.0,0.0,0.0,10.0,0.0,0.0,0
107.8.251.196,0.0,0.0,0.0,10.0,0.0,0.0,0
107.8.252.30,0.0,0.0,0.0,10.0,0.0,0.0,0
107.8.49.72,0.0,0.0,0.0,10.0,0.0,0.0,0
107.8.5.216,0.0,0.0,0.0,10.0,0.0,0.0,0
107.9.133.155,0.0,0.0,0.0,10.0,0.0,0.0,0
107.9.143.39,0.0,0.0,0.0,10.0,0.0,0.0,0
107.9.154.29,0.0,0.0,0.0,10.0,0.0,0.0,0
107.9.17.104,0.0,0.0,0.0,10.0,0.0,0.0,0
107.9.211.147,0.0,0.0,0.0,10.0,0.0,0.0,0
107.9.226.24,0.0,0.0,0.0,10.0,0.0,0.0,0
107.9.25.150,0.0,0.0,0.0,10.0,0.0,0.0,0
107.9.31.202,0.0,0.0,0.0,10.0,0.0,0.0,0
107.9.5.54,0.0,0.0,0.0,10.0,0.0,0.0,0
108.0.104.89,0.0,0.0,0.0,10.0,0.0,0.0,0
108.0.107.58,0.0,0.0,0.0,10.0,0.0,0.0,0
108.0.114.6,0.0,0.0,0.0,10.0,0.0,0.0,0
108.0.116.8,0.0,0.0,0.0,10.0,0.0,0.0,0
108.0.126.82,0.0,0.0,0.0,10.0,0.0,0.0,0
108.0.145.65,0.0,0.0,0.0,10.0,0.0,0.0,0
108.0.190.4,0.0,0.0,0.0,10.0,0.0,0.0,0
108.0.2.218,0.0,0.0,0.0,10.0,0.0,0.0,0
108.0.20.157,0.0,0.0,0.0,10.0,0.0,0.0,0
108.0.218.231,0.0,0.0,0.0,10.0,0.0,0.0,0
108.0.221.67,0.0,0.0,0.0,10.0,0.0,0.0,0
108.0.5.229,0.0,0.0,0.0,10.0,0.0,0.0,0
108.0.76.182,0.0,0.0,0.0,10.0,0.0,0.0,0
108.0.84.221,0.0,0.0,0.0,10.0,0.0,0.0,0
108.0.85.40,0.0,0.0,0.0,10.0,0.0,0.0,0
108.1.154.92,0.0,0.0,0.0,10.0,0.0,0.0,0
108.1.217.201,0.0,0.0,0.0,10.0,0.0,0.0,0
108.1.240.21,0.0,0.0,0.0,10.0,0.0,0.0,0
108.1.93.82,0.0,0.0,0.0,10.0,0.0,0.0,0
108.10.225.214,0.0,0.0,0.0,10.0,0.0,0.0,0
108.10.232.44,0.0,0.0,0.0,10.0,0.0,0.0,0
108.10.246.101,0.0,0.0,0.0,10.0,0.0,0.0,0
108.101.105.226,0.0,0.0,0.0,10.0,0.0,0.0,0
108.101.143.109,0.0,0.0,0.0,10.0,0.0,0.0,0
108.101.253.254,0.0,0.0,0.0,10.0,0.0,0.0,0
108.105.130.242,0.0,0.0,0.0,10.0,0.0,0.0,0
108.105.172.221,0.0,0.0,0.0,10.0,0.0,0.0,0
108.107.221.56,0.0,0.0,0.0,10.0,0.0,0.0,0
108.108.148.132,0.0,0.0,0.0,10.0,0.0,0.0,0
108.108.204.149,0.0,0.0,0.0,10.0,0.0,0.0,0
108.108.210.171,0.0,0.0,0.0,10.0,0.0,0.0,0
108.11.1.106,0.0,0.0,0.0,10.0,0.0,0.0,0
108.11.170.247,0.0,0.0,0.0,10.0,0.0,0.0,0
108.11.187.48,0.0,0.0,0.0,10.0,0.0,0.0,0
108.11.194.4,0.0,0.0,0.0,10.0,0.0,0.0,0
108.11.202.215,0.0,0.0,0.0,10.0,0.0,0.0,0
108.11.230.229,0.0,0.0,0.0,10.0,0.0,0.0,0
108.11.41.251,0.0,0.0,0.0,10.0,0.0,0.0,0
108.110.175.148,0.0,0.0,0.0,10.0,0.0,0.0,0
108.111.74.186,0.0,0.0,0.0,10.0,0.0,0.0,0
108.113.201.250,9.0,0.0,1.0,0.0,0.0,0.0,0
108.113.49.49,9.0,0.0,1.0,0.0,0.0,0.0,0
108.114.182.190,9.0,0.0,1.0,0.0,0.0,0.0,0
108.115.87.78,9.0,0.0,1.0,0.0,0.0,0.0,0
108.115.97.209,9.0,0.0,1.0,0.0,0.0,0.0,0
108.117.15.240,9.0,0.0,1.0,0.0,0.0,0.0,0
108.117.228.241,9.0,0.0,1.0,0.0,0.0,0.0,0
108.117.48.151,9.0,0.0,1.0,0.0,0.0,0.0,0
108.118.149.25,9.0,0.0,1.0,0.0,0.0,0.0,0
108.118.197.85,9.0,0.0,1.0,0.0,0.0,0.0,0
108.119.187.141,9.0,0.0,1.0,0.0,0.0,0.0,0
108.12.196.82,9.0,0.0,1.0,0.0,0.0,0.0,0
108.12.246.14,9.0,0.0,1.0,0.0,0.0,0.0,0
108.120.169.31,9.0,0.0,1.0,0.0,0.0,0.0,0
108.121.49.213,9.0,0.0,1.0,0.0,0.0,0.0,0
108.121.60.202,9.0,0.0,1.0,0.0,0.0,0.0,0
108.123.165.33,9.0,0.0,1.0,0.0,0.0,0.0,0
108.124.3.176,9.0,0.0,1.0,0.0,0.0,0.0,0
108.126.29.54,9.0,0.0,1.0,0.0,0.0,0.0,0
108.128.196.17,9.0,0.0,1.0,0.0,0.0,0.0,0
108.128.33.56,9.0,0.0,1.0,0.0,0.0,0.0,0
108.128.35.103,9.0,0.0,1.0,0.0,0.0,0.0,0
108.128.65.103,9.0,0.0,1.0,0.0,0.0,0.0,0
108.128.67.15,9.0,0.0,1.0,0.0,0.0,0.0,0
108.128.98.100,9.0,0.0,1.0,0.0,0.0,0.0,0
108.129.14.16,9.0,0.0,1.0,0.0,0.0,0.0,0
108.129.36.178,9.0,0.0,1.0,0.0,0.0,0.0,0
108.129.39.127,9.0,0.0,1.0,0.0,0.0,0.0,0
108.129.94.12,9.0,0.0,1.0,0.0,0.0,0.0,0
108.129.98.131,9.0,0.0,1.0,0.0,0.0,0.0,0
108.129.98.56,9.0,0.0,1.0,0.0,0.0,0.0,0
108.13.161.249,9.0,0.0,1.0,0.0,0.0,0.0,0
108.13.211.227,9.0,0.0,1.0,0.0,0.0,0.0,0
108.13.227.39,9.0,0.0,1.0,0.0,0.0,0.0,0
108.13.243.229,9.0,0.0,1.0,0.0,0.0,0.0,0
108.13.248.125,9.0,0.0,1.0,0.0,0.0,0.0,0
108.13.38.138,9.0,0.0,1.0,0.0,0.0,0.0,0
108.13.39.85,9.0,0.0,1.0,0.0,0.0,0.0,0
108.13.49.143,9.0,0.0,1.0,0.0,0.0,0.0,0
108.13.99.253,9.0,0.0,1.0,0.0,0.0,0.0,0
108.132.12.108,9.0,0.0,1.0,0.0,0.0,0.0,0
108.132.206.15,9.0,0.0,1.0,0.0,0.0,0.0,0
108.132.38.91,9.0,0.0,1.0,0.0,0.0,0.0,0
108.132.41.91,9.0,0.0,1.0,0.0,0.0,0.0,0
108.132.44.230,9.0,0.0,1.0,0.0,0.0,0.0,0
108.14.176.232,9.0,0.0,1.0,0.0,0.0,0.0,0
108.14.187.48,9.0,0.0,1.0,0.0,0.0,0.0,0
108.14.224.75,9.0,0.0,1.0,0.0,0.0,0.0,0
108.14.246.127,9.0,0.0,1.0,0.0,0.0,0.0,0
108.14.253.253,9.0,0.0,1.0,0.0,0.0,0.0,0
108.14.56.147,0.0,0.0,10.0,0.0,0.0,0.0,0
108.14.69.136,0.0,0.0,10.0,0.0,0.0,0.0,0
108.14.76.14,0.0,0.0,10.0,0.0,0.0,0.0,0
108.15.109.221,0.0,0.0,10.0,0.0,0.0,0.0,0
108.15.119.127,0.0,0.0,10.0,0.0,0.0,0.0,0
108.15.21.67,0.0,0.0,10.0,0.0,0.0,0.0,0
108.15.29.206,0.0,0.0,10.0,0.0,0.0,0.0,0
108.15.29.252,0.0,0.0,10.0,0.0,0.0,0.0,0
108.15.50.178,0.0,0.0,10.0,0.0,0.0,0.0,0
108.15.68.251,0.0,0.0,10.0,0.0,0.0,0.0,0
108.15.69.6,0.0,0.0,10.0,0.0,0.0,0.0,0
108.15.86.83,0.0,0.0,10.0,0.0,0.0,0.0,0
108.16.122.126,0.0,0.0,10.0,0.0,0.0,0.0,0
108.16.137.80,0.0,0.0,10.0,0.0,0.0,0.0,0
108.16.163.45,0.0,0.0,10.0,0.0,0.0,0.0,0
108.16.21.183,0.0,0.0,10.0,0.0,0.0,0.0,0
108.16.213.25,0.0,0.0,10.0,0.0,0.0,0.0,0
108.16.225.194,0.0,0.0,10.0,0.0,0.0,0.0,0
108.16.24.190,0.0,0.0,10.0,0.0,0.0,0.0,0
108.16.242.64,0.0,0.0,10.0,0.0,0.0,0.0,0
108.16.43.98,0.0,0.0,10.0,0.0,0.0,0.0,0
108.16.45.183,0.0,0.0,10.0,0.0,0.0,0.0,0
108.16.81.57,0.0,0.0,10.0,0.0,0.0,0.0,0
108.16.93.186,0.0,0.0,10.0,0.0,0.0,0.0,0
108.17.143.51,0.0,0.0,10.0,0.0,0.0,0.0,0
108.17.24.202,0.0,0.0,10.0,0.0,0.0,0.0,0
108.17.27.176,0.0,0.0,10.0,0.0,0.0,0.0,0
108.17.70.69,0.0,0.0,10.0,0.0,0.0,0.0,0
108.17.88.49,0.0,0.0,10.0,0.0,0.0,0.0,0
108.17.92.33,0.0,0.0,10.0,0.0,0.0,0.0,0
108.17.99.144,0.0,0.0,10.0,0.0,0.0,0.0,0
108.17.99.83,0.0,0.0,10.0,0.0,0.0,0.0,0
108.18.1.76,0.0,0.0,10.0,0.0,0.0,0.0,0
108.18.100.232,0.0,0.0,10.0,0.0,0.0,0.0,0
108.18.118.6,0.0,0.0,10.0,0.0,0.0,0.0,0
108.18.14.159,0.0,0.0,10.0,0.0,0.0,0.0,0
108.18.159.104,0.0,0.0,10.0,0.0,0.0,0.0,0
108.18.168.226,0.0,0.0,10.0,0.0,0.0,0.0,0
108.18.174.54,0.0,0.0,10.0,0.0,0.0,0.0,0
108.18.182.153,0.0,0.0,10.0,0.0,0.0,0.0,0
108.18.186.128,0.0,0.0,10.0,0.0,0.0,0.0,0
108.18.198.155,0.0,0.0,10.0,0.0,0.0,0.0,0
108.18.215.203,0.0,0.0,10.0,0.0,0.0,0.0,0
108.18.220.216,0.0,0.0,10.0,0.0,0.0,0.0,0
108.18.245.100,0.0,0.0,10.0,0.0,0.0,0.0,0
108.18.246.150,0.0,0.0,10.0,0.0,0.0,0.0,0
108.18.3.146,0.0,0.0,10.0,0.0,0.0,0.0,0
108.18.54.7,0.0,0.0,10.0,0.0,0.0,0.0,0
108.18.7.218,0.0,0.0,10.0,0.0,0.0,0.0,0
